gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
TSPAN11,364.0210685337589,-1.9049201733195542,0.1095289993422349,-17.391925286995736,9.498911538682665e-68,1.9434306803897434e-66,True
AC246817.2,22.78467138074591,-2.4369505576910777,0.1401554883150659,-17.38747862811391,1.0265177400577793e-67,2.097631134386451e-66,True
AC015712.7,6.740241415745404,-2.9316941411066075,0.1686132462350028,-17.38709269033699,1.0334520484943197e-67,2.1105077994633842e-66,True
IHO1,76.5208327401185,-2.1244826719179377,0.12222209948459448,-17.382148407503987,1.126529577545458e-67,2.2991820612951946e-66,True
MIR497HG,25.746759419159286,-2.1483357674721004,0.12363795585454754,-17.376021405590734,1.2535426674564548e-67,2.555280832335288e-66,True
ECM2,3426.806085678864,-2.506950717863548,0.14427874172416144,-17.375745642808894,1.259583443207088e-67,2.56602616050783e-66,True
AC007368.1,4.158742399940947,-4.625393450576558,0.26620882975565135,-17.37505647285302,1.2748073575651489e-67,2.595454857597079e-66,True
KLF2,2694.6615978421264,-1.8668965425066337,0.10745935521293606,-17.37304805902925,1.320227680265874e-67,2.6846507871455265e-66,True
ACTG1P25,55.564225392437905,2.3446286322757843,0.13496659836539923,17.371917649788426,1.3464976212530854e-67,2.736401533892087e-66,True
MAFF,1621.5598253149583,-1.7957416301154772,0.10341030913671671,-17.365208992281058,1.513478044439971e-67,3.0720011749256604e-66,True
KCNH1,116.82282426220215,3.054363336411651,0.1759252829140197,17.361707685326934,1.6086663349346288e-67,3.2632246717600326e-66,True
MRGPRX2,6.275359258016596,-4.667870965006294,0.2689000543144428,-17.359129870415874,1.6825406409673353e-67,3.4110059474540834e-66,True
ANGPTL4,1899.158336211695,-2.8167140411677245,0.1622755981498568,-17.357594569249844,1.728135567795707e-67,3.501311849964704e-66,True
SLC51B,26.117496413471162,-1.7823177671051418,0.1026920228878853,-17.35595148467373,1.7782963762103646e-67,3.600753239237368e-66,True
PKDCC,1007.6642153996341,-2.510683863646233,0.14466032725985223,-17.355718123990627,1.785537233831812e-67,3.613220947272882e-66,True
AL035447.1,4.016293230369676,-3.884884219520935,0.22387129175299894,-17.353204107149185,1.865432006737703e-67,3.7726071554090754e-66,True
AC013643.2,8.773315143242453,-2.464634067601418,0.14204983999113563,-17.350488164965334,1.955752001750678e-67,3.952871121598991e-66,True
H2BC20P,568.4260219675062,2.0002953337478733,0.11529979389317624,17.3486462222224,2.0194741525708807e-67,4.07919100630444e-66,True
AP001189.1,34.68561562147048,-2.1960143703566293,0.1265900351948572,-17.34745050806214,2.0619434048249625e-67,4.1624546372583335e-66,True
C1QTNF1,2733.241451012652,-2.2103794984451937,0.12743062998072865,-17.345747241298813,2.1239814546195258e-67,4.2850972492502464e-66,True
CERS6,5760.572612356061,1.6762263710359988,0.09665011763084438,17.343241913458957,2.218629177474538e-67,4.4733412599515335e-66,True
AC025614.2,4.020117665223715,-3.7709258190686565,0.21749756121974015,-17.337784377539982,2.4396111430252332e-67,4.915927009592055e-66,True
PDLIM3,2559.064383712263,-2.199037682717947,0.1269248036915887,-17.325515728677683,3.0197614149943796e-67,6.073945924526391e-66,True
LINC02595,3.7222434711840098,-3.2411912759246597,0.1871737013968447,-17.316488650575454,3.5326687750018256e-67,7.101324350665213e-66,True
RNU6-813P,42.81808809911534,4.4018352968028625,0.2542327093105595,17.314197330233277,3.676128169277009e-67,7.380806641614628e-66,True
TCEAL2,79.06356569047801,-3.4091152728817096,0.1969813992939251,-17.306787773371486,4.180991324453157e-67,8.38435836916346e-66,True
SEC1P,22.29220352420311,-1.8162572689181815,0.1050136445002479,-17.295440774021454,5.0912106590094377e-67,1.0197404460498844e-65,True
C12orf54,14.230038912517859,-2.5030504180012247,0.1447302052238288,-17.294595928543018,5.16639833423961e-67,1.0341789798832937e-65,True
AC073359.1,2.8734196735368047,-4.65090747807483,0.26894828221536293,-17.29294360895219,5.316661394288969e-67,1.0636193211646241e-65,True
SLIT2,1676.7392322979376,-1.7461623670188455,0.100990643895863,-17.290337992293715,5.562516597022656e-67,1.112136486775231e-65,True
SEL1L2,18.90216566470867,-4.331528040245087,0.2506362662869181,-17.282128019280865,6.413736084437726e-67,1.2807885310174474e-65,True
FEZ1,463.7935502670461,-1.8044004645164433,0.10445500640803376,-17.27442778058807,7.329677670615397e-67,1.4619462956779478e-65,True
LHCGR,25.20315642928646,-5.331870685226755,0.3087916087200974,-17.26688982037657,8.352414524040884e-67,1.6649412550044201e-65,True
EGFR-AS1,3.034340619598881,-3.438390050125967,0.19921028519868603,-17.260103044863502,9.394314540371322e-67,1.8692780167472748e-65,True
LINC01070,11.470637794782165,-5.390802341482209,0.312440860676087,-17.253832708747236,1.047166051622725e-66,2.0799249943755963e-65,True
C7,2194.8313739460114,-3.4827228780508035,0.20189843957108095,-17.24987516223307,1.1214140272729674e-66,2.222105549347961e-65,True
PCLAF,401.1882387424806,2.4224525364984686,0.14051490761194033,17.23982584957142,1.3343819100282397e-66,2.642535767074333e-65,True
EMX2OS,264.0155343366315,-2.554825569028125,0.14822425961204788,-17.236217443183406,1.420313931761932e-66,2.8110415020966567e-65,True
FOXA1,17412.638791224887,2.100077690244363,0.12184988387718172,17.23495848679783,1.4515752408042381e-66,2.8712089386465325e-65,True
ZNF454,60.87949691243384,-1.7108600382520986,0.09927271860857695,-17.23393961837451,1.4773762379097582e-66,2.9187808150505055e-65,True
NOS1,21.069340863128105,-3.06652471088884,0.17796340454842743,-17.231209521249504,1.548786438916638e-66,3.0570463606260098e-65,True
SOCS3,6808.998115630978,-2.4225153132202077,0.14064315439137573,-17.224551907296792,1.7376821779189256e-66,3.4269641012074656e-65,True
FOXC2,91.94383877907131,-2.2854513677257446,0.1327035272597327,-17.222235270751824,1.8086597472899674e-66,3.5648341555776075e-65,True
LINC00052,148.97708410786595,6.833757492606669,0.3968864041777631,17.21842174655564,1.9318463914292458e-66,3.8053836566907215e-65,True
CAT,9900.467469695024,-1.767159315333838,0.10264428716662549,-17.216343589245803,2.0024602606862e-66,3.942151548620075e-65,True
