gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
RNF225,6.823688091173595,-0.1744297579699216,0.19830374145679497,-0.8796090113505254,0.37907115546789993,0.4250435062772845,False
AC010883.3,12.322551420391903,-0.39492646261315995,0.11142905813126681,-3.5441963634649465,0.0003938118224383707,0.0006504819448487976,False
RPSAP19,13.089452484651295,0.43733500217733634,0.1193829638431668,3.6632948965135648,0.0002489916014244358,0.00041895161028776535,False
KRT78,16.415242987704094,1.81303347561626,0.3067284244174183,5.9108753258190125,3.402945284776997e-09,8.431264658397331e-09,True
CACYBPP2,13.564229168432439,1.641207337021942,0.12236431623111603,13.412466865929327,5.11100214670089e-41,6.024984467668009e-40,True
TREH,16.88908950370708,-2.29345601006465,0.17654528472201653,-12.990751997006686,1.3806376654546717e-38,1.466333933288148e-37,True
AL139246.3,13.29755850843823,-0.0891916869259652,0.1313649121209741,-0.6789612651194747,0.49716240531995815,0.543102021631554,False
C16orf96,15.38232301803818,-0.7683165701810258,0.1193233666788522,-6.438944789823763,1.2030694835576885e-10,3.2870034579031095e-10,False
AL162274.3,8.955662316952273,-1.8248960141342536,0.10667878915613191,-17.10645601220117,1.3284017734077996e-65,3.7227622471745136e-64,True
EEF1A1P1,14.511885497104975,-0.4236509006977495,0.12502012976308693,-3.3886615019562663,0.0007023465472630733,0.001132235462110322,False
CLEC4C,13.786811328397366,0.31382710958259546,0.2622824931275142,1.1965232823603738,0.23149241848534452,0.2705748164891264,False
RRM2P3,8.611229439908302,-0.45625415492901733,0.1500364105803349,-3.0409562129901953,0.0023582812382232183,0.0035977274022646892,False
RPS4Y1,6.565602760952598,-1.9899159006489562,0.547326438305635,-3.635702135656305,0.00027722451417735864,0.0004644175578088478,True
AL451050.2,9.829079192798057,1.0307137547955594,0.14826540876228247,6.951815419388401,3.606150465678536e-12,1.0873554419522015e-11,False
MSH5-SAPCD1,13.346000369076219,0.7351524642712246,0.12959439193244218,5.672718188719625,1.4054933587392619e-08,3.330145507679975e-08,False
RSPH14,13.396456864499898,0.4382368542579375,0.13243089387959428,3.3091738749145727,0.0009357170682970848,0.0014898652905533292,False
GBA3,14.315788990417019,0.7215595915198778,0.2846639187317009,2.534777132046567,0.011251888654303098,0.015900818852499818,False
AL583810.2,11.005976146402642,-0.09775692116337825,0.14287532514636742,-0.6842113644412147,0.4938417070768131,0.5398967800761902,False
AL512328.1,5.098904764010675,0.48295958324722693,0.17372105176634256,2.7800866868847587,0.005434438935679953,0.007965940137400148,False
LINC00562,12.941603590616632,-0.7525452623134203,0.11671014682954982,-6.447984881832772,1.1334706818677112e-10,3.1019295724278926e-10,False
AC004837.4,8.214013408869773,-0.04046997464568847,0.12798473722758064,-0.31620938185562963,0.7518435871366166,0.7841265882980681,False
AC133785.1,25.192989820988686,2.743165981861941,0.23464946344742402,11.690484783386601,1.4257047762121602e-31,1.1101057338757724e-30,True
UPP2,14.15481886588419,-0.6189234190680906,0.1495419472255865,-4.138794703097148,3.4913518975738295e-05,6.342017235807486e-05,False
RPL15P5,7.938010694767856,0.09557055214348602,0.10191599654380973,0.9377384844822073,0.3483788211930847,0.393393333151667,False
MGC4859,0.40301107020094074,-1.092704676748202,0.7301919048575893,-1.496462326518553,0.13453321824727613,0.16353994555091086,False
LINC01303,12.143699108068851,0.8123137033165669,0.15658933543744522,5.1875416741970435,2.130882499915861e-07,4.637655843483263e-07,False
LINC02872,31.934714260457913,2.131901896861036,0.14165675085561732,15.049772665151432,3.464226847355109e-51,6.112619107536801e-50,True
AC008115.4,11.537187669291015,-0.7668799613546926,0.11816065665958336,-6.49014640773406,8.575299947672543e-11,2.3650155305568277e-10,False
MORC2-AS1,12.239253037686092,0.5842281055519009,0.131313553134797,4.4491074348751685,8.622787864937483e-06,1.651986858779802e-05,False
MNX1-AS2,10.615281750497791,1.2125949599526378,0.2626956541237106,4.615968863274737,3.912656111035135e-06,7.699939138847559e-06,False
AGAP10P,10.658066298381081,-0.5846256016425069,0.11460559855373953,-5.101195831793252,3.375141076697302e-07,7.23098932074896e-07,False
AC012158.1,12.997662301843356,0.5084932111291243,0.12028335170705315,4.227461273007638,2.363428368412296e-05,4.357713974577412e-05,False
CRYZL2P-SEC16B,12.2865492802953,-1.0303182917112397,0.1375322712388579,-7.491465693326942,6.810868796566536e-14,2.274768788149198e-13,False
AC006115.2,15.506557588482623,0.4554625970353572,0.15454831063994176,2.9470564585883388,0.003208146231411624,0.004823646017644105,False
STEAP3-AS1,14.688153510143705,0.18781275199317296,0.11026827619386297,1.703234678875172,0.08852415926786045,0.11083466689532505,False
IGSF23,30.60963768776128,4.23439830631996,0.22706653164266316,18.648271392913486,1.304264399139794e-77,5.4166766434511824e-76,True
SRRM4,3.767116697056756,0.3508908856214901,0.291552638680852,1.2035249868055309,0.2287732280660747,0.26761227622068556,False
SLC6A10P,10.293464934292347,2.237964849426028,0.41468798468363344,5.396743894408654,6.786114443137393e-08,1.5308809481444153e-07,True
AC091074.2,0.47992259836659534,-1.0435241501237558,0.45866265506541276,-2.275145226233717,0.022897219379980398,0.031159690243326786,False
HOXC5,7.364399170859769,-1.4613552480311416,0.13527727311582272,-10.802666363476646,3.343506107476766e-27,2.178635896409587e-26,False
AC025588.1,15.44338515504186,0.44365974781981987,0.14394179183084418,3.0822163749440796,0.00205465427156852,0.003152694639851779,False
SNORA3B,8.086836318966142,0.7920274520745875,0.14253192068280854,5.55684262360549,2.7469822290196042e-08,6.386135263546516e-08,False
AC108734.4,22.891164524592924,-1.689849710418515,0.2224109389884147,-7.597871391148339,3.010412821694308e-14,1.0252681494146597e-13,True
AC007823.1,13.099175088423136,0.6535372732624175,0.10651521868979032,6.135623447065788,8.482586553964497e-10,2.189857400434758e-09,False
AP005131.3,3.280545374273591,-0.34030321528977037,0.1865247502159264,-1.8244400000312324,0.0680855794065391,0.08690572923139558,False
LINC01290,8.061050351709273,0.10159902166165402,0.13780016439359496,0.7372924561356793,0.46094451882885956,0.507328011829163,False
EIPR1-IT1,14.860217443187459,2.5716016524182845,0.15934492539390413,16.13858518594947,1.3663758396520465e-58,3.0809511748854704e-57,True
AC105074.1,9.744398550626407,-0.801798165920649,0.18373314807227384,-4.36392765449842,1.2774783954629952e-05,2.4100597957965392e-05,False
LINGO2,23.93945999155086,0.722078423055369,0.2411188623099451,2.994699029921503,0.002747157629194763,0.0041633701329705135,False
AC018804.1,11.732428777826016,-0.3604960426881009,0.18093280861084596,-1.992430479888605,0.04632384586557768,0.060530285078408824,False
LINC01405,3.306137550194992,-0.16149754380671913,0.3503318175565496,-0.4609845172873876,0.6448097132161068,0.6852040635389843,False
UGT2B25P,3.6661126473052255,-5.196828142718932,0.6517160938067941,-7.974067530484476,1.5353557702655114e-15,5.616781437317304e-15,True
SUCLG2P2,9.641211573040174,-0.5301337763976626,0.09660872225593149,-5.487431817939337,4.0781934684499e-08,9.36213078951853e-08,False
AC012181.1,11.90678253241438,-0.31011001935816745,0.10336514978510815,-3.000140956626806,0.002698546930587904,0.00409286163308059,False
AL583856.2,15.028815907522757,-1.2429086772413098,0.1059010816069672,-11.736505976909108,8.283857212241071e-32,6.518602033294655e-31,False
AC007953.1,9.413997427681261,0.2984146341561018,0.2638877743655175,1.130839179168491,0.2581227862736344,0.2992781281312601,False
AC015909.5,12.436812129915747,-0.35888547269794546,0.11170479380067871,-3.212802785691771,0.0013144651417631417,0.002061129302833318,False
CT66,14.507481607689817,0.19990889709975507,0.12875851254124707,1.5525878107337983,0.12052163956271261,0.14764808455576015,False
SNORA38B,1.2902861190755643,-0.17207611418266616,0.1997807671433745,-0.8613247243122966,0.38905922213887667,0.43520397139199,False
AL121895.2,10.772712254848672,-0.6497624223449745,0.12738406828689283,-5.100813870079794,3.381960291296545e-07,7.24466814969479e-07,False
AL109840.2,8.649741449967028,0.35852538797529965,0.13395608881990198,2.67643965372355,0.007440896433893992,0.01073204978695315,False
IGHV1-12,11.767248889751041,-0.04701307281446348,0.23698610559395034,-0.19837902604727053,0.8427485261287291,0.8656959987022019,False
AC023282.1,10.066385640152292,0.055236441252297035,0.14272502691210745,0.3870130028864005,0.6987465817098679,0.7350946294461319,False
AC092803.3,16.852727973183416,0.9396549988305558,0.1165612009649479,8.061473209366875,7.538041560205263e-16,2.796908633636908e-15,False
MKX-AS1,1.895265580413132,-2.467027104228742,0.3398418353605756,-7.259339044032649,3.889863529135144e-13,1.2430342931499417e-12,True
CASP12,15.773312294238075,-2.9715661700290847,0.13318424884762,-22.311693730607296,2.845163646619192e-110,3.131464107297143e-108,True
UBA52P8,8.6824624606891,0.07613631647173644,0.13952486542842554,0.5456827801836754,0.5852840107157624,0.628882832534071,False
IDH2-DT,14.180321612661354,0.8571493098467413,0.20222691568073362,4.23855205901458,2.2496601988392145e-05,4.1585232509888014e-05,False
AC104564.3,10.979777202141776,-1.1525641669203803,0.1198619927922139,-9.615760092679265,6.860078917877068e-22,3.4874507901262556e-21,False
TTC9B,8.931161840002368,0.5197052295063368,0.1452612783544395,3.5777272194882443,0.0003465948849310113,0.000575311971408307,False
AC002064.2,8.620509218757205,-2.640243810303963,0.1771137456636577,-14.907051964887215,2.9655996762901167e-50,5.038195802577641e-49,True
OVCH1,11.120620605702669,-1.2973765791669933,0.21454107570725942,-6.047217647669761,1.4736861859774102e-09,3.7447394556660055e-09,False
LACTB2-AS1,13.56476636907551,0.7242107976459209,0.11087932999143238,6.531522130426658,6.51045998168442e-11,1.8099143875391276e-10,False
AC126544.1,14.290312469581083,-0.4838646363374256,0.11610938741884118,-4.16731710582523,3.082056168506823e-05,5.626730780288719e-05,False
RPL19P21,10.911572613885394,0.04284714642678942,0.1287582436035175,0.3327720635793054,0.7393063475547414,0.7727483887245615,False
MIS18A-AS1,12.909961116676174,0.4508963540192935,0.10166416389903044,4.435155287040074,9.200594393289915e-06,1.7586440214468123e-05,False
AOX2P,2.8497585610051672,-2.481791049617527,0.27082898651006665,-9.16368325856907,5.015552613200575e-20,2.3243977778991937e-19,True
DYRK3-AS1,14.786544987676013,1.726777757711494,0.12783298756872588,13.508076362395421,1.401354013944924e-41,1.6938657126150514e-40,True
TIMM23B-AGAP6,10.513712323465246,-0.7214852269315706,0.10328701550567526,-6.985246145406608,2.8435698714437006e-12,8.633486129167514e-12,False
AC010201.1,10.232461593327763,-1.1507726855385096,0.12972214605969773,-8.87105803051491,7.245418310717424e-19,3.159767951407289e-18,False
SRP14P2,10.017909265734062,-0.15253575070607697,0.09430065790736575,-1.6175470467652222,0.1057602488668916,0.1308282406417882,False
AL132639.2,8.513207871051488,-0.8973471121459323,0.10469791749857654,-8.570821020944686,1.0274983318295596e-17,4.218916753039151e-17,False
AC025165.1,14.975381452203084,-1.5280796532898882,0.14025884006627864,-10.8947118952916,1.2215255256729838e-27,8.092303288770031e-27,True
BX470102.1,24.174673072632316,0.843437064034688,0.15767808881968773,5.349107604920286,8.838897969541275e-08,1.9767194768390022e-07,False
AC005332.7,10.776107450878422,-1.3123901561488212,0.12697390053475832,-10.335904864083169,4.84814678148249e-25,2.870244044304271e-24,False
NAP1L6P,12.004945055103061,-0.3851352960021092,0.23963552643962358,-1.60717111408414,0.1080168367365719,0.13340197342250626,False
AL357075.3,22.40384038119781,1.4863749044525474,0.12008221579936583,12.37797699316269,3.4390224193222795e-35,3.141275230402046e-34,False
AC009495.3,19.720517796055823,0.38722172449689846,0.12383957917468275,3.1268010362882475,0.0017671947895027266,0.002734510905490276,False
HOMER3-AS1,14.0085088208446,0.08175817102837954,0.12799701940445987,0.6387505850431607,0.5229851993281993,0.5683154684869537,False
CELF2-AS1,19.578547129388184,-0.46018929934013547,0.2045095663345821,-2.2502091593468827,0.024435671144202573,0.033123534549549284,False
AC000120.1,11.532788032199745,-0.7563750179463102,0.14117281617183086,-5.357795066053479,8.424371635156405e-08,1.8873059899290004e-07,False
GCC2-AS1,13.786296700359713,0.6609110109918733,0.09855483161447426,6.70602344060835,1.9999960944387593e-11,5.740413955885893e-11,False
AC024230.1,27.209458954962763,3.0622778755700923,0.24050952424949779,12.732459910374992,3.903441821939438e-37,3.888168498203653e-36,True
AC092614.1,14.09629031306565,-0.12921604215868732,0.11851647229539046,-1.0902791793922895,0.27559018382497036,0.3177739105310468,False
TRAV2,12.813555453055347,0.9168049986648081,0.20788328080535656,4.410191118367152,1.0327942683330648e-05,1.9643353515820338e-05,False
LINC01351,4.742214226112058,1.2192383571014465,0.3936262979573728,3.0974514747322144,0.0019519234992621554,0.003003631265083685,False
AC138649.1,9.19627995558563,-0.1726851175437241,0.18565775551608169,-0.9301260648320512,0.3523058168514721,0.39753160839721685,False
AC073648.6,10.099512888104428,1.4063244417142116,0.3682425317355341,3.8190168720766104,0.00013398459941811329,0.00023124009760361536,False
ADORA2A,7.644909775309201,-0.04017775750934523,0.15482573872229885,-0.25950308935008237,0.795247098689648,0.823036200670362,False
AL162311.2,11.056614001537088,0.1669117218653747,0.0984919929431177,1.6946730071933016,0.09013746897828798,0.1126980262046611,False
LINC01127,28.073912200147557,0.7711986064635991,0.18465808303068293,4.176359863626745,2.962110842041627e-05,5.4184320372577596e-05,False
AL136295.2,9.283541256159312,-0.11695349902208198,0.11434162779499743,-1.022842697602376,0.30638222637818713,0.34978401518216296,False
THCAT155,0.6619017145623922,1.0844415967918783,0.5437156585662007,1.9945013164630807,0.046097296248241895,0.06026259241797801,False
FOXO6-AS1,8.166056468309163,-0.47449723308900355,0.1384352209043794,-3.4275759448294623,0.0006089959353061296,0.00098824414610112,False
TRBV4-1,13.482821819206336,0.5197057277778699,0.20730712462369832,2.5069361640186476,0.01217827034109692,0.01714148219327401,False
LINC02391,19.281988085656987,-1.206440012434961,0.1475568416214322,-8.176103521720602,2.9317013784161845e-16,1.111141144093662e-15,False
AC040169.3,11.448498811772078,1.0921093683612448,0.11908200311614965,9.171069849203228,4.683474864435961e-20,2.174428557066335e-19,False
AC009271.1,21.504513301908933,2.714212025247366,0.28849404038395904,9.408208300022416,5.0466586482284595e-21,2.4591031452333564e-20,True
WDR87,11.040111868918062,1.4285869280744214,0.24162600987389396,5.912388855901769,3.3718136199994517e-09,8.355994085855816e-09,False
CHRM5,13.165309219928208,0.022653526670819123,0.1363713389962767,0.16611647900177634,0.8680652859637683,0.8878733084375313,False
RN7SL444P,1.7005817599467097,0.2910407498083211,0.17332595896419775,1.6791526875004257,0.09312229006467967,0.11617294820316484,False
AL592429.1,32.17394178320688,3.0007885906117546,0.21008088212056722,14.283967966630948,2.7545997614992915e-46,4.014693622993976e-45,True
AL031848.2,11.965215490128553,-0.0027530699673207837,0.1182238066269027,-0.02328693387457127,0.9814213941466055,0.9843731262111686,False
AC009299.2,13.205190161499285,-0.3588522340704722,0.13031546058320057,-2.7537195699151993,0.005892223146213538,0.00860068060152647,False
GSG1,4.9331856802458285,-0.8549835787888734,0.1806609424647831,-4.732531376866577,2.217370146289254e-06,4.456522449743888e-06,False
INSYN1-AS1,1.9057506302468115,-0.2907010224987937,0.33186577046221805,-0.8759596450513993,0.38105197248091305,0.42699177548691136,False
NT5C3AP1,11.50306298456519,0.8287236026069642,0.14710863791488923,5.633412247936305,1.7667843643423147e-08,4.158408622094139e-08,False
AL023583.1,16.986416315958568,0.3735840713650128,0.12356059897496972,3.023488672474723,0.0024987838332258257,0.0038032012256057715,False
AL121950.1,4.794256493067539,-1.7818535676406864,0.27633204532140043,-6.448233557451585,1.1316128735667459e-10,3.097099525693673e-10,True
AC018752.1,9.619936130323623,-1.5681840582343705,0.15050777072195612,-10.419289653365407,2.024596413158243e-25,1.2218289139054333e-24,True
AC006213.7,13.769583098101618,-0.16292838843214724,0.10827768577927442,-1.5047272876174973,0.1323942045209559,0.16112744787129987,False
LINC02154,9.137164453070032,1.9063452779849226,0.28116863916812385,6.780077904936723,1.2011109698129546e-11,3.499855808850347e-11,True
AL136304.1,11.3391246615495,-0.4965771409916796,0.12247940153492687,-4.0543726926202615,5.026901761490431e-05,8.999954197881804e-05,False
MACORIS,12.727774448900048,0.08448747767102754,0.14090989423018557,0.5995851329858477,0.5487827576988569,0.5937950159468927,False
THSD4-AS1,1.789644657045779,-2.1544090312627233,0.28965166458457176,-7.437930779209054,1.0227462384171506e-13,3.3796635260576255e-13,True
AC012101.2,15.5767022068202,-0.6371708917709085,0.18676952572688482,-3.4115356308322515,0.0006459805810009225,0.0010448543212629626,False
RN7SL838P,0.9792655026460682,-0.7377673245620509,0.23684889440767715,-3.1149283023131438,0.0018398962609512959,0.00283989171556349,False
AC105052.2,14.759551792471884,1.0459334330003403,0.12790987263762535,8.177112614000631,2.907262765553999e-16,1.102003932353493e-15,False
GAPDHP71,4.819178104870371,0.6830659175310853,0.16023757537826577,4.262832334542018,2.0185197412126784e-05,3.750382464187509e-05,False
AC114488.1,21.916689455232348,-0.5743111464633417,0.13128903946511244,-4.374402835173107,1.2176534296270958e-05,2.302274873831161e-05,False
ESPNP,13.599178844541235,1.9565878491691564,0.22296009630206196,8.775506835619634,1.7013585321324346e-18,7.287259913702101e-18,True
AC137561.1,12.183306123254134,-0.09096110345042133,0.1252322449474716,-0.7263393185083825,0.46763078124439295,0.5138222438706883,False
RPL13AP6,12.618208548145533,0.03926860874440806,0.12228586755934717,0.32112139798452516,0.7481183951029755,0.7808275024502107,False
AF178030.1,3.3626853578075004,0.6666214082978198,0.21983987100301403,3.0323044007275657,0.002426943282803435,0.0036987538405178575,False
EPS8L3,4.874161293251385,-3.2163151577151488,0.3287091742948005,-9.784683267862246,1.3100480706106054e-22,6.884461567411452e-22,True
AL157996.2,2.350810897096315,-1.369724065256897,0.25091531279521284,-5.458909820999293,4.7906699049151674e-08,1.093824802540161e-07,False
AC004925.1,15.648921734696438,1.5184573602512077,0.14514959388703846,10.46132696335985,1.3002182773627077e-25,7.911143829915881e-25,True
AC134407.3,8.715590281207652,0.1667737688912502,0.12776080413747945,1.3053594176801682,0.19177049032540405,0.22727723379870995,False
ABCG4,14.660922892162919,0.49124140791555343,0.12563174194337595,3.910169518599551,9.22313703688839e-05,0.0001613250797457206,False
TUBB8P7,11.525883961094443,0.3546628338404498,0.13481462260656804,2.6307445511713428,0.008519804804750224,0.012212110824104496,False
PURPL,6.3295400214500175,-0.24402267225275992,0.2908000197105672,-0.8391425574717476,0.4013893170486018,0.4474506061724101,False
COX7B2,6.0919661604136595,5.264868982808775,0.9071165416197161,5.80396094795935,6.476636753596392e-09,1.572203807655307e-08,True
TMEM26-AS1,5.066604712478966,-2.32358082199169,0.18586064016015635,-12.501736892703358,7.303785478893909e-36,6.857374491431109e-35,True
LINC02256,12.973347612764877,-1.56248649562166,0.11672153580642994,-13.386445653121589,7.257145069769866e-41,8.48889971700299e-40,True
AP003555.2,17.514533235163906,-3.692441284937485,0.1888225396841985,-19.555087497038283,3.733642832252165e-85,1.9185401357900993e-83,True
AC092569.1,4.326018342925079,-0.28380163543481457,0.26477026809543125,-1.071878793175236,0.28377447653953913,0.32629710782046994,False
AC138123.2,1.058524876564577,-1.9680595972405055,0.37806908309305065,-5.205555506256842,1.9341712044925593e-07,4.223314050849365e-07,True
TOMM20L,9.111491618483784,-0.803672205568586,0.08547553596740495,-9.40236520862597,5.335007360488518e-21,2.5954363306335753e-20,False
SNORD100,13.18795556686367,0.6699979430189358,0.11194892467015546,5.984853762490413,2.1658436430608108e-09,5.438500086773208e-09,False
AC010976.2,21.969808072730203,-1.97183786675891,0.19817135378511794,-9.950166000768315,2.5176290137362478e-23,1.3710060414613018e-22,True
AC011498.6,9.538773728534771,0.10942172671597314,0.12257560634619379,0.8926876233997998,0.3720244801137521,0.41787283217627214,False
AC239800.2,29.64247675995224,0.5829811504534222,0.26736626631240595,2.1804588832169047,0.02922346346629703,0.03921824077012232,False
CR381653.1,10.088116582305199,0.29381688443429976,0.12769757542147558,2.3008806820688235,0.021398376319381317,0.02921297084800424,False
CEACAM4,16.7517495049594,0.26217057848737046,0.16749071748615899,1.5652842284172288,0.11751627950953979,0.1442896213454454,False
AL137001.2,1.1235176601842594,3.0324511972944026,0.926522154037717,3.272939760888823,0.0010643515873613896,0.0016852654584994294,True
AC008494.3,10.549480513286177,-0.2776014968147297,0.08621199592742318,-3.2199868919451307,0.0012819645835692452,0.0020120593419357476,False
GAPDHP40,15.95281956318847,1.7360526226859028,0.13549235019316308,12.81291984537075,1.3881118652387636e-37,1.4104857584962684e-36,True
AC087633.2,12.15483323662485,-0.8124654227819975,0.13800922072084465,-5.887037246774948,3.931801292445862e-09,9.699781128996675e-09,False
AL592295.1,12.136967275764949,0.4690687488945007,0.09919615752514847,4.728698778232223,2.2596333091184003e-06,4.538181946750348e-06,False
NRBF2P5,11.828425746959775,0.7411069318846876,0.13180220599885603,5.622871986612425,1.8780857688416253e-08,4.413210421723462e-08,False
ARG1,12.145462268570954,-0.63520961018869,0.12947939708854972,-4.905874019125037,9.301221376979336e-07,1.9224445720538204e-06,False
HMGN1P4,9.74512582649998,0.9330852741567386,0.14068757353142392,6.6323218940749245,3.304469580548098e-11,9.355697091578107e-11,False
AC142381.1,14.30909312831217,0.33895155084907186,0.24495382934298382,1.383736485190736,0.16643915748167293,0.1993957489261167,False
LINC02428,7.994816416068579,-0.4017268924443161,0.3160663118960024,-1.2710209134104087,0.20372120866707555,0.24028335408122442,False
